id,x,y,z
77712,8.04914,8.02956,7.54857
77898,7.52542,8.23847,6.81306
77943,8.41437,7.97322,7.389
78068,8.21441,7.80372,7.03662
78136,8.79182,7.39457,7.08728
78280,7.77047,7.57173,7.39611
78306,7.45539,7.98645,8.26562
78491,7.67008,7.83017,9.51227
78544,7.93151,8.08514,8.35022
78616,7.74967,8.6766,8.04351
78737,7.64282,7.69878,7.81204
78824,7.46219,7.81907,9.64674
78914,7.85599,8.25252,8.57201
79062,7.60737,8.0106,7.62298
79169,7.49596,8.60018,7.65979
79211,8.19242,9.20663,7.83804
79387,8.56286,8.42771,7.22345
79469,8.29235,8.69326,7.02467
79518,8.24426,6.71703,7.91524
79659,7.86685,8.60366,8.0713
79792,7.49923,7.94078,7.87784
79801,8.00669,7.49256,7.34029
79967,8.28583,8.34687,7.33697
80035,7.55837,8.50503,6.21007
80178,7.65602,8.32977,7.9522
80270,7.95637,7.61047,8.7936
80353,7.24404,7.09018,8.10006
80455,7.08884,8.2449,7.20379
80588,8.05869,9.34046,7.13275
80641,8.23223,8.97292,7.07187
80735,8.85162,9.28607,7.9287
80824,7.45049,8.1221,7.43285
80988,7.31267,7.84793,7.43249
81017,7.2245,7.83077,7.87021
81152,6.58522,8.1987,7.50764
81216,7.51422,8.14304,8.10713
81323,7.89021,7.43274,8.69827
81493,6.98166,7.74313,8.30006
81518,7.63484,7.85077,7.85016
81632,6.86391,8.61308,7.67906
81727,7.96935,7.53741,7.50541
81830,8.81878,7.90114,7.71492
81973,8.85587,7.37983,8.25619
82008,7.24345,7.06507,8.81229
82200,6.64561,7.82928,7.70227
82300,7.02165,7.61553,7.75621
82337,7.35019,7.91391,7.70519
82401,7.99727,7.41457,8.18946
82556,9.15039,7.11385,8.4889
82621,7.71664,8.25276,8.42772
82704,7.06318,7.41202,8.71653
82888,7.04803,7.80777,8.78235
82935,7.5438,8.61042,8.47823
83075,7.70154,8.13811,7.894
83101,7.87622,7.63573,7.98858
83242,7.59291,7.04245,8.62589
83367,6.31579,6.57353,7.35277
83490,7.76929,6.93524,6.2462
83514,7.12125,7.14391,8.02774
83629,7.56289,8.07447,7.16979
83795,7.07669,8.83116,7.62597
83830,6.39404,7.15605,7.72095
83966,7.11271,7.13307,7.99007
84092,7.44285,7.60239,9.15956
84103,7.50388,7.24992,8.66556
84299,7.1343,7.51936,7.67021
84347,6.73882,7.9986,7.49068
84450,8.39892,7.77743,7.57241
84569,7.96395,7.37783,7.59488
84694,8.16428,7.92468,7.71485
84747,8.39281,7.6383,6.66348
84819,8.01031,7.48927,7.09183
84991,7.96826,8.56023,7.96775
85084,8.24706,7.78834,7.44166
85104,8.45079,8.53117,6.80443
85230,7.79945,7.72578,7.03007
85346,7.16365,7.32136,8.14618
85435,7.52939,8.22407,8.62185
85536,7.03288,8.39887,7.83588
85612,7.6701,7.47663,7.29469
85702,7.03646,8.64818,7.73441
85836,7.40149,8.20726,6.81656
85969,7.61411,8.84462,6.30562
86086,8.25173,8.27763,6.5191
86200,7.91559,8.80296,6.88473
86238,8.47562,7.28683,7.1214
86395,7.57014,6.72082,7.99309
86497,7.38381,8.09641,8.38508
86585,7.60784,7.3984,7.16598
86635,7.62515,8.09054,7.1285
86757,6.59284,7.7679,8.82505
86880,6.79217,7.28679,8.21142
86940,7.91692,8.09533,9.02314
87010,8.7479,8.24528,7.94987
87152,8.16444,7.74812,7.84272
87238,6.92742,7.35107,8.24888
87347,6.51339,7.56922,8.57473
87417,7.91244,7.04078,7.41266
87503,7.7374,7.55955,8.24533
87666,7.56374,7.54252,8.1484
87757,7.19628,8.4112,7.49644
87860,7.71806,9.05004,8.56514
87904,7.34718,7.74429,8.50629
88090,6.84274,7.87592,8.09961
88187,6.30212,7.25309,7.55731
88204,7.55307,7.23395,7.49727
88344,7.45697,7.63147,6.16576
88495,8.41171,7.03992,7.32069
88550,7.67779,8.41974,7.26655
88603,7.60531,8.48999,7.79075
88727,7.80661,7.75639,8.18828
88878,7.21159,6.78461,6.74734
88940,5.08999,7.77386,8.36136
89010,4.89699,7.18987,8.49297
89139,5.84343,7.41177,7.64351
89209,7.02446,8.10792,7.68836
89378,8.43121,9.21726,7.66675
89431,8.48311,7.50938,8.74666
89593,7.58125,7.58964,7.7461
89663,8.06707,6.78966,7.79262
89765,8.69323,8.07813,8.56626
89816,7.15012,8.08434,9.21002
89911,7.03713,7.14707,8.48687
90050,8.21088,8.02012,7.87516
90106,8.10879,7.29041,7.73185
90291,8.00576,8.17311,8.9314
90361,7.83263,8.46467,7.93707
90443,7.25762,8.84889,8.02012
90513,7.89619,8.25573,7.95887
90672,7.4357,7.00568,6.85645
90725,8.50249,7.56037,7.20835
90827,8.01802,7.35914,7.74579
90904,8.61913,7.7915,7.74917
91048,7.56712,8.31423,6.29587
91137,7.12569,8.55433,6.73756
91228,7.75389,8.9656,6.82732
91332,8.0202,10.1017,8.04551
91403,7.98558,9.49789,7.93686
91560,7.8059,7.75898,7.38022
91687,6.93653,7.08058,8.11406
91759,7.53231,8.38657,7.16746
91880,7.34151,8.87087,7.63032
91975,7.85507,7.57655,8.3896
92020,8.09094,7.71956,8.08856
92102,8.60938,8.20783,7.16328
92287,8.62486,8.19268,6.80035
92376,8.20843,8.86116,7.94512
92468,8.0791,9.22835,9.00926
92561,7.39786,8.37909,8.58114
92664,7.65749,8.04849,8.3462
92757,7.09636,9.25669,8.00723
92886,6.80869,7.76582,8.03584
92935,8.37646,6.56867,7.25645
93091,8.38659,6.80749,7.10716
93198,7.36506,7.89793,8.70325
93292,8.36435,8.33289,8.50081
93308,8.43908,7.57487,8.43782
93417,8.67755,7.60202,7.97673
93572,9.18609,7.3205,8.39534
93635,7.63658,7.01367,7.69761
93721,7.15421,8.23869,7.39616
93819,6.99317,7.81944,7.59189
93972,7.97349,7.92937,8.04371
94065,7.72361,7.03823,7.7859
94129,8.7412,7.85029,8.31538
94240,9.06815,7.34273,9.30777
94383,8.28027,7.44303,8.76245
94436,7.50745,8.02062,7.9308
94537,7.31409,8.47397,7.5824
94659,7.70019,7.32351,7.23396
94702,6.765,7.83557,7.93158
94811,8.47103,7.72929,7.97788
94949,8.22864,7.25122,8.07676
95027,8.14464,8.43559,7.15007
95183,8.97249,7.66738,7.20154
95275,8.45107,8.10984,7.99267
95369,7.95648,8.78232,8.29222
95410,8.41968,8.42795,8.08868
95588,8.61509,7.79963,7.61568
95632,8.2211,6.96949,7.19996
95798,7.34744,8.36818,7.66773
95852,8.45409,9.11088,7.94425
95990,9.21421,7.81722,7.61231
96060,7.58923,7.7317,8.37752
96116,7.83369,6.79109,7.31065
96279,6.40299,4.14658,7.84183
96303,7.88976,3.4707,8.20997
96492,7.1133,3.42587,8.08625
96576,7.2129,5.21671,8.03829
96647,8.08336,3.86292,6.64971
96756,7.82101,5.44986,7.29298
96884,8.10028,6.78588,7.95696
96922,7.41904,7.59868,8.54098
97088,7.66771,7.50557,8.11108
97178,7.82535,7.79586,9.21349
97282,7.50521,7.3961,8.82292
97369,7.61057,6.63596,8.47543
97465,7.7126,7.16377,6.34901
97589,7.51478,7.89766,7.47447
97670,7.34551,8.46913,7.6482
97707,8.08344,7.88681,6.8453
97808,8.49877,8.78847,7.54452
97903,8.08377,8.68079,7.03912
98022,8.00842,8.91848,7.62572
98137,7.25655,9.88684,7.01418
98295,7.70969,8.64666,7.01335
98344,8.3065,8.50067,8.31939
98423,7.65472,7.50301,8.00827
98501,7.26329,7.38904,7.33454
98619,7.54664,7.08132,8.52772
98728,7.62784,7.20541,9.08974
98859,8.60361,7.69979,7.97044
98966,7.61404,8.18396,8.71117
99044,8.397,8.32674,6.909
99177,7.94998,8.37324,7.21403
99259,8.1382,8.95808,7.72671
99400,9.1673,8.44544,7.61896
99451,7.99603,7.66533,8.2981
99543,7.27761,7.17104,7.68563
99640,6.63897,7.01972,7.10094
99739,6.86554,7.93409,7.28311
99887,7.87291,8.29607,7.25792
99998,6.69721,8.16799,6.53343
