id,x,y,z
141766,1.23778,1.79605,1.3271
141934,2.40818,1.289,0.0187265
142085,1.01886,2.16733,-0.901413
142284,1.64472,2.35673,-2.0323
142484,-0.108557,2.02415,-1.81311
142611,0.374192,1.94963,-0.576407
142859,-1.26291,0.46479,-0.648017
143130,-1.36084,0.0134517,-1.64073
143242,-1.63485,-0.0674162,-1.5713
143401,-2.18772,0.628885,-3.41701
143663,-3.59393,-0.939086,-3.65811
143828,-3.55981,-0.889606,-2.96934
144093,-4.3026,-1.79074,-1.49738
144336,-4.15311,-1.62126,-0.738597
144553,-4.71595,0.452211,0.47854
144736,-4.78877,-0.476977,0.709964
144935,-4.95805,0.0855263,0.131842
145145,-3.92686,2.15953,1.00483
145222,-3.96045,1.54843,2.55236
145598,-4.90258,1.99136,3.04076
145715,-3.24609,1.88227,4.03106
145840,-2.85775,2.19375,4.79842
146157,-3.30533,1.77519,4.99272
146309,-4.02277,3.86707,3.43854
146597,-3.84304,3.82885,3.2145
146697,-2.48451,3.47427,1.67122
146889,-0.184346,4.55036,2.5068
147064,-0.812663,4.75231,4.26487
147201,-1.10259,4.3289,4.91484
147593,1.29243,1.71471,4.13256
147621,0.805119,2.0385,4.8577
147950,1.06511,1.96907,4.32317
148097,0.335797,4.24719,4.67308
148290,0.110865,4.6492,4.51735
148548,0.554574,4.43401,3.33954
148613,0.26322,2.97022,3.43759
148906,0.326794,3.97287,2.07801
149109,-1.33973,4.11543,2.18185
149304,0.456722,4.83677,3.10623
149478,-0.746566,3.99537,2.58511
149767,-3.21806,4.13586,2.64357
149984,-3.78343,3.42006,1.13614
150102,-3.08699,1.35954,1.80448
150299,-3.49113,0.480056,2.3597
150472,-3.05177,1.57133,0.832269
150775,-3.4575,1.94031,0.601287
150858,-3.19582,2.787,-0.790404
151087,-3.45242,3.94515,-0.30524
151396,-3.38645,4.71174,-0.365432
151491,-2.71072,3.73951,-0.320861
151690,-1.11672,3.21502,-1.70877
151865,-0.403866,3.97994,-1.94665
152054,0.0347827,4.52281,-1.60142
152266,0.77938,4.60726,-2.42992
152447,0.751333,4.97847,-2.26541
152721,1.35541,4.06019,-1.57163
152806,0.873712,1.59089,-1.17241
153098,0.252573,2.88739,-0.565466
153337,1.14348,1.51057,0.929788
153495,1.49732,4.28,-0.137069
153631,2.12749,2.93677,-0.123156
153810,2.96566,4.97543,0.2605
154059,4.1809,4.0002,0.622785
154314,4.94498,4.46234,-0.853105
154520,3.45277,4.95199,-0.827741
154619,1.66349,3.6024,-1.64852
154935,1.49572,4.44368,-1.8755
155107,0.890324,3.93416,-3.5415
155301,0.15164,4.78734,-2.55935
155454,-1.46695,4.7106,-4.40786
155632,-1.02626,3.70335,-2.82611
155994,0.121481,2.06545,-1.75694
156113,-0.361148,0.804919,-1.49287
156328,0.472552,2.44881,-1.27022
156472,0.00372859,2.11969,-1.55005
156639,-0.03311,0.664869,-3.86491
156876,-0.990234,1.02474,-2.86939
157090,-2.99275,0.469108,-3.32566
157339,-2.6395,-1.97866,-2.39345
157482,-0.608827,-2.17104,-1.41607
157798,-0.85102,-2.00278,-0.0779621
157912,0.243783,-2.05486,0.657266
158135,0.967537,-2.09876,1.35538
158229,-1.43422,-2.03243,-0.675002
158427,-1.30411,-2.60901,0.0814004
158741,-1.60588,-1.86753,0.222074
158945,-1.39799,-2.5932,-0.142308
159125,-1.36453,-2.12952,2.22788
159222,-0.469978,-2.52859,1.02752
159418,0.895665,-1.8986,2.7326
159711,-0.215247,-0.711156,4.409
159894,0.35208,-1.82796,4.6044
160108,-1.11236,-0.583596,4.31288
160293,-0.325361,-0.168372,2.78534
160558,-0.570079,-0.640664,2.92778
160796,-0.210732,-1.63729,1.92774
160900,0.210216,-1.24084,1.50033
161091,1.96785,-2.28298,-0.0459315
161313,2.0408,-1.89945,0.362495
161520,3.18866,-2.50308,0.308173
161684,4.93483,-1.81505,0.34137
161901,3.2288,-2.15172,1.81585
162164,2.31548,-1.31506,2.18034
162373,0.891572,-2.30695,2.01493
162559,-0.036806,-2.89178,2.2036
162686,0.260251,-4.45643,2.5976
162933,-1.43216,-4.48685,4.69409
163073,-1.56936,-4.70593,4.98228
163214,-2.7017,-2.85444,3.17912
163488,-3.48625,-2.57411,3.50733
163793,-3.37733,-2.78436,4.49807
163865,-1.81904,-3.23446,3.84108
164080,-1.9866,-3.48913,4.36933
164318,-1.85355,-3.80107,4.63105
164536,-3.53403,-4.92792,4.25425
164721,-2.83669,-4.38479,3.06505
164877,-2.38385,-4.88121,2.34046
165071,-3.26339,-4.6852,1.28719
165334,-3.07216,-2.54499,0.352663
165524,-3.66379,-2.87168,1.01224
165710,-2.61209,-2.20684,3.13593
165845,-3.58523,-2.67104,4.83537
166024,-2.90768,-0.842531,3.59033
166240,-1.71737,-2.49074,1.95537
166483,-2.48076,-3.03589,2.21119
166638,-3.16707,-2.90337,2.76782
166807,-4.29876,-2.5757,3.57607
167107,-4.35326,-3.74091,4.37064
167370,-4.92077,-4.53028,4.36086
167476,-3.35496,-4.72882,3.59726
167682,-4.22347,-4.33716,4.64902
167907,-4.42825,-3.71673,3.67319
168044,-3.20243,-3.11365,3.69913
168292,-2.93122,-2.32279,3.91246
168585,-2.31289,-2.42802,4.2227
168717,-2.87911,-4.5587,2.95418
168827,-2.21982,-4.90272,4.74876
169044,-2.41722,-4.52768,4.9141
169240,-2.10801,-3.20884,4.6283
169510,-2.49366,-4.61169,3.40677
169782,-2.94336,-4.23931,2.94918
169901,-3.87038,-4.82639,4.22759
170023,-2.88333,-4.29637,4.97969
170276,-1.92894,-2.908,3.63636
170491,-1.91306,-2.4334,3.36839
170776,-2.96845,-2.44732,3.04962
170848,-3.87512,-0.844763,2.93811
171006,-3.63969,0.417944,4.13116
171335,-3.32267,-0.513927,4.11306
171554,-3.79352,-0.0979815,2.96014
171737,-4.4137,-1.43985,2.00376
171981,-4.29258,-1.88957,1.47526
172133,-4.91276,-3.44718,0.010597
172252,-4.69086,-4.26779,1.56024
172458,-4.83342,-4.34901,1.56355
172723,-4.41188,-4.23252,3.29742
172996,-3.68546,-4.79703,3.33173
173046,-3.99889,-4.38673,3.17449
173222,-3.77192,-3.16271,2.66585
173549,-3.54789,-3.05844,3.35976
173778,-1.77034,-3.75474,2.8591
173918,-2.55394,-3.10002,2.19697
174182,-3.22042,-2.39892,2.32157
174251,-4.09801,-3.1456,3.97586
174542,-4.49352,-2.84871,3.2855
174629,-2.8826,-4.85103,4.64796
174983,-1.69368,-4.42159,4.96346
175078,-3.91089,-4.43375,4.014
175370,-4.81783,-4.77719,4.79636
175474,-4.48876,-4.15614,4.51042
175672,-4.49823,-4.84436,4.41431
175975,-4.08519,-4.71032,4.45601
176132,-4.86081,-4.85439,4.74388
176281,-3.6185,-4.75937,4.42799
176484,-3.63604,-4.63731,3.36132
176749,-3.69091,-3.32069,-0.0307333
176951,-3.5923,-3.23597,1.27973
177154,-3.34596,-2.58318,-0.382196
177298,-4.60799,-3.0988,-2.04214
177461,-4.8492,-3.87738,-1.75781
177712,-3.65876,-3.85613,-0.823848
177903,-3.11989,-4.26455,-1.11565
178023,-1.5365,-2.07191,-0.772549
178353,-0.524608,-0.767494,0.0177623
178449,-1.94806,-1.53718,1.46623
178759,-1.52877,-1.95739,2.13056
178808,-0.907713,-2.61395,2.24018
179186,-0.0628342,-3.43291,0.75491
179246,0.861894,-2.14512,-1.03881
179527,0.410044,-3.76933,-1.61742
179688,-1.64185,-4.00657,-1.66441
179977,-1.92252,-4.45147,-3.25532
180067,-2.38696,-4.39957,-4.12721
180223,-2.29719,-3.74591,-4.68925
180556,-1.85801,-2.23795,-4.74358
180665,-2.49286,-2.10813,-4.76125
180933,-2.21801,-1.75577,-3.63328
181079,-2.68742,-3.02505,-2.35606
181284,-2.63275,-2.51513,-2.69147
181424,-2.44502,-4.30782,-2.63901
181748,-2.61653,-3.74465,-1.80391
181806,-3.96693,-4.29016,-3.09415
182140,-4.48393,-3.83143,-3.47754
182366,-3.9441,-2.43279,-4.99142
182551,-3.67525,-1.95967,-4.79815
182617,-4.95786,-1.08634,-3.51279
182990,-3.65384,-0.123767,-2.94802
183008,-4.19384,-0.51106,-2.70843
183254,-4.02974,-1.30423,-0.888305
183600,-2.45812,-2.19094,0.400943
183702,-1.67256,-2.19746,1.44247
183915,-1.84494,-1.11328,2.6603
184090,-3.37386,-0.433244,0.756692
184241,-3.08167,-1.3776,-0.643945
184561,-2.99712,-2.19577,-0.61647
184665,-4.38252,-1.59445,0.233641
184914,-4.78879,-1.99995,2.74023
185073,-4.09484,-0.581844,2.77398
185283,-3.62201,0.18665,1.62899
185561,-4.31951,1.03089,1.60143
185762,-3.28948,-0.811436,0.676311
185802,-2.46014,0.552672,0.132067
186048,-2.50617,0.981358,0.0459656
186206,-4.3106,0.748388,-0.412129
186461,-4.86378,-0.677533,1.62312
186700,-4.99251,-1.55296,1.40735
186910,-4.52466,-3.37675,3.98893
187028,-3.80208,-3.62046,4.42685
187231,-4.57594,-4.41944,4.87924
187447,-3.2758,-3.3766,4.21052
187640,-2.89453,-2.86075,4.66779
187854,-1.30082,-1.19307,4.70427
188070,-3.24577,-0.782069,4.93731
188329,-1.88453,-1.62356,4.45698
188544,-2.8797,-1.64251,4.85212
188676,-4.03458,-2.41706,4.33827
188868,-3.73879,-1.54393,3.29269
189099,-4.39855,-2.15472,4.14729
189298,-4.88663,-3.96664,3.0651
189435,-3.53899,-4.01605,4.05874
189657,-1.55812,-3.17425,4.09222
189825,-3.15464,-2.1091,3.8062
190122,-3.57707,-2.15406,4.17274
190344,-4.97885,-3.22873,4.74125
190488,-4.10816,-3.49214,3.62644
190701,-3.77547,-2.87234,3.56862
190920,-4.70913,-2.94291,4.16509
191174,-3.04417,-3.68643,2.20604
191267,-3.87036,-2.40947,3.03287
191477,-3.49988,-2.60937,0.967462
191780,-3.54476,-2.61379,0.67611
191935,-2.50644,-3.36502,0.0285338
192083,-2.36518,-2.8155,0.198905
192222,-0.575752,-3.32624,2.06526
192465,-0.134298,-3.24734,0.865779
192667,0.807744,-4.39989,-0.142647
192811,1.64506,-4.32046,0.50591
193034,2.38301,-3.88646,1.48056
193214,2.28213,-3.19191,1.10987
193412,0.367114,-3.23684,1.61983
193664,0.526585,-2.72294,2.19197
193888,0.475489,-2.57822,2.46319
194178,0.958769,-3.41656,3.35201
194397,1.35209,-2.50504,3.75269
194430,1.59559,-2.15646,4.17753
194654,1.47883,-2.58319,3.99361
194847,2.54248,-3.7046,4.89765
195060,1.39629,-3.90663,2.96686
195301,0.486938,-4.21287,4.26819
195526,0.696307,-3.31487,3.43437
195688,1.1433,-3.52962,3.47791
195852,3.0881,-1.60462,3.49684
196116,1.09223,-3.23904,2.76768
196363,-0.370143,-4.28907,2.8108
196580,-0.377567,-3.986,2.20372
196654,-0.545402,-4.4147,2.04121
196872,-0.802794,-3.93914,1.71586
197063,-1.43787,-4.46208,4.69869
197334,-1.15359,-4.81639,4.27931
197590,-3.49493,-4.4161,2.82235
197612,-4.88037,-3.01591,2.77172
197996,-4.12845,-4.24758,2.3264
198039,-4.65205,-3.45512,1.03871
198203,-4.95132,-1.58001,-0.728057
198434,-4.30092,-1.08967,0.00573644
198687,-4.27126,0.860893,0.036128
198904,-3.13351,0.628791,-0.0989338
199097,-1.98668,0.825682,-0.719901
199394,-2.80519,-1.10224,-0.960519
199531,-3.01885,-1.45407,-1.86792
199652,-2.98151,-3.08098,-1.79843
199998,-2.63703,-4.47628,-2.58003
