id,x,y,z
103668,-1.44513,4.42403,3.57286
103828,-1.45117,4.71689,3.22581
104105,-1.91357,4.16118,3.62605
104263,-1.26737,4.57056,3.53123
104523,-1.33342,4.31775,2.78871
104737,-1.94635,4.19887,3.94055
104871,-1.48688,4.70361,3.84016
105130,-1.17371,4.59774,3.49921
105381,-1.17801,4.55767,3.56844
105558,-1.4516,4.75934,3.32317
105626,-1.41116,4.33981,3.40054
105926,-1.0794,4.8292,3.65251
106030,-1.44842,4.22728,3.90634
106383,-1.47219,4.68648,3.29253
106508,-1.0551,4.05246,3.462
106765,-0.589316,4.74338,3.32162
106821,-1.81272,4.86151,3.54746
107138,-1.48257,4.41934,3.88248
107271,-1.30257,4.69073,3.66118
107542,-1.53014,4.22695,3.27192
107646,-1.26411,4.37352,2.68859
107995,-1.62376,4.6764,3.64402
108072,-2.1901,3.79206,3.1172
108262,-1.51384,4.81649,2.84307
108481,-1.41444,4.42552,3.04699
108740,-1.68085,4.83332,3.78599
108892,-1.80567,4.11773,3.25006
109097,-0.65505,4.16388,4.36374
109383,-1.26307,4.01389,3.12463
109599,-0.875333,4.45491,3.2347
109616,-1.78942,4.27719,3.5156
109902,-1.35354,4.4108,3.29351
110020,-1.36402,4.05707,3.04328
110367,-1.76842,3.95699,3.37407
110492,-1.17286,4.84127,3.25744
110656,-1.76701,4.48519,2.79277
110912,-1.03024,4.86656,3.09947
111106,-1.67608,4.36292,3.80433
111267,-1.62883,4.13732,3.13554
111502,-1.19301,3.98082,3.23274
111792,-1.4718,4.89823,3.4119
111907,-1.89059,4.12839,3.14846
112026,-1.5575,4.4772,3.22946
112302,-1.24553,4.53534,3.53603
112531,-1.36579,4.65416,3.61013
112621,-1.56462,4.59074,4.42669
112874,-1.39688,4.83936,3.40384
113122,-1.24767,4.4472,3.66914
113265,-1.94008,4.78845,2.89714
113526,-2.36605,4.72289,3.66362
113762,-1.89879,4.27789,3.74351
113940,-1.33486,4.31351,3.82369
114029,-1.68066,4.6703,3.32784
114300,-1.99064,4.9459,3.8951
114465,-1.34887,4.78184,3.37398
114678,-1.64377,4.89484,3.05475
114968,-1.69184,4.17714,3.32974
115064,-1.57183,4.58505,3.007
115276,-1.25735,4.24901,3.20856
115592,-1.8202,4.02539,3.63113
115634,-1.86036,4.62195,3.19876
115804,-1.3438,4.14005,2.99667
116037,-1.82258,4.76935,3.4188
116234,-2.46623,4.55523,2.65718
116579,-1.66782,4.5775,3.2647
116787,-1.38609,4.53238,3.40528
116821,-1.60851,4.06943,2.95101
117021,-1.63452,4.19595,3.61181
117399,-1.56194,4.32534,2.90234
117478,-1.03331,4.42228,3.54033
117797,-1.02637,4.75152,3.22101
117891,-1.13879,4.86353,3.13805
118051,-1.76263,4.26042,3.34881
118345,-1.93816,3.92982,3.5157
118414,-2.1841,4.62764,3.13444
118712,-1.49709,4.25837,2.92219
118871,-1.3557,4.24747,3.25287
119071,-1.52843,3.97587,2.90031
119239,-1.18551,4.31173,3.14724
119498,-1.58641,4.29675,2.62868
119619,-1.77105,4.50443,3.53662
119816,-1.72683,4.67106,4.10158
120010,-1.83657,4.44249,4.03148
120266,-1.84061,4.82215,3.38074
120438,-1.75969,4.85426,3.7664
120647,-1.77456,4.58678,3.41662
120947,-1.962,4.31433,3.16939
121013,-1.26028,4.1168,3.77366
121223,-1.16786,4.58381,3.19054
121412,-1.88561,4.81617,3.54846
121619,-2.01318,4.04325,3.53361
121999,-1.52992,4.14856,2.78724
122102,-1.29695,4.80696,3.02609
122207,-1.27422,4.43503,3.27532
122502,-1.44753,4.45165,3.39397
122634,-1.70913,4.6744,3.37774
122911,-1.43365,4.32346,3.69653
123067,-1.82894,4.2614,3.10924
123249,-2.02811,4.9039,2.82026
123510,-2.08862,4.06307,2.95691
123620,-1.41915,4.16161,2.77336
123858,-1.50843,4.33805,3.38899
124054,-1.98121,4.94359,3.25254
124371,-1.49317,4.78608,4.07689
124568,-1.4093,4.08751,2.95593
124800,-1.59612,4.95639,3.12591
124803,-1.81957,3.89363,3.14784
125067,-1.63696,4.60881,3.05537
125210,-0.833207,3.79453,3.22174
125484,-1.93723,4.32017,3.30412
125760,-1.51386,4.04816,3.19049
125811,-1.43332,4.6489,2.90858
126085,-1.56398,4.23214,3.28972
126374,-1.13944,4.95733,4.30087
126420,-1.30305,4.62308,3.05701
126716,-1.67336,4.25195,3.5489
126899,-1.69159,4.24285,3.38986
127086,-1.53154,4.52438,3.98584
127342,-1.4586,4.26902,3.18092
127452,-1.59312,4.82249,3.37714
127725,-1.70161,4.6326,3.43775
127913,-1.5643,4.56495,4.40268
128176,-1.31589,4.28161,3.22411
128202,-1.69437,4.01975,3.12903
128416,-1.90216,4.24896,3.09615
128765,-1.30991,3.70992,3.30527
128842,-1.66192,4.57839,3.83657
129175,-1.37461,4.10642,3.72335
129267,-1.75456,4.2427,3.31201
129481,-0.970182,4.61918,3.2572
129613,-1.73754,4.50594,3.95745
129864,-1.72234,4.40614,3.5119
130184,-1.50331,4.3243,3.15637
130278,-0.764987,4.71971,3.31743
130465,-1.01309,4.60387,4.14755
130649,-1.52632,4.6888,3.68027
130871,-1.92749,4.41292,3.23146
131184,-1.51486,4.27803,2.86255
131366,-1.41848,4.53948,3.27542
131516,-1.87998,4.38986,3.95324
131644,-1.55323,4.59454,4.03867
131996,-1.60686,4.32875,3.65059
132091,-1.76065,4.34606,4.17694
132296,-2.16132,4.94104,3.14321
132492,-1.50687,4.82111,2.9009
132666,-1.57883,4.18849,3.15922
132896,-1.3801,4.70609,3.38692
133058,-1.06215,4.74473,3.42857
133232,-1.33321,4.28282,2.96952
133586,-1.32725,4.40128,2.97083
133657,-1.64708,4.25137,2.85896
133815,-1.95637,4.78581,3.41782
134196,-1.83597,4.40047,3.09333
134278,-1.58896,4.70461,3.04236
134488,-1.23192,4.27678,3.0848
134727,-2.03251,4.76956,3.18748
134922,-1.62942,4.31926,3.21931
135047,-1.83835,4.98212,2.91721
135396,-1.89956,4.7084,3.18909
135580,-2.16179,4.19614,2.82291
135646,-1.17571,4.30148,3.16412
135937,-1.87606,4.89033,2.80208
136181,-1.61948,4.31418,3.01803
136353,-1.26102,4.45472,3.50296
136500,-1.28849,4.68468,3.91021
136699,-1.96063,4.42977,3.04312
136853,-1.11997,4.57545,3.37689
137009,-1.82304,4.74728,3.88509
137286,-1.68174,4.04384,2.88147
137496,-1.90431,4.23535,3.9243
137718,-1.54387,3.85339,3.09528
